rowID,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
2735,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2040,3067.42
2736,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2050,457.58
2737,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2010,1163.09
2738,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2022,1344.38
2739,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2023,1343.36
2740,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2030,1449.49
2741,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2035,1456.77
2742,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2040,1421.07
2743,Stated Policies Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2050,1306.34
2744,Announced Pledges Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2023,1343.36
2745,Announced Pledges Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2030,1294.74
2746,Announced Pledges Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2035,1111.75
2747,Announced Pledges Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2040,866.52
2748,Announced Pledges Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2050,494.73
2749,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2023,1343.36
2750,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2030,1162.23
2751,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2035,845.64
2752,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2040,516.06
2753,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Chemicals,Mt CO2,2050,80.31
2754,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2010,2111.18
2755,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2022,2730.13
2756,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2023,2800.21
2757,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2030,2774.29
2758,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2035,2737.43
2759,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2040,2685.85
2760,Stated Policies Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2050,2508.65
2761,Announced Pledges Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2023,2800.21
2762,Announced Pledges Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2030,2526.19
2763,Announced Pledges Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2035,2180.85
2764,Announced Pledges Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2040,1831.59
2765,Announced Pledges Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2050,1157.21
2766,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2023,2800.21
2767,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2030,2153.12
2768,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2035,1519.69
2769,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2040,960.98
2770,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Iron and steel,Mt CO2,2050,224.24
2771,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2010,1915.52
2772,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2022,2407.71
2773,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2023,2355.64
2774,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2030,2366.41
2775,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2035,2416.97
2776,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2040,2451.61
2777,Stated Policies Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2050,2458.41
2778,Announced Pledges Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2023,2355.64
2779,Announced Pledges Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2030,2170.3
2780,Announced Pledges Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2035,1954.37
2781,Announced Pledges Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2040,1670.48
2782,Announced Pledges Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2050,1116.82
2783,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2023,2355.64
2784,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2030,1795.86
2785,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2035,1259.9
2786,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2040,736.4
2787,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-metallic minerals: cement,Mt CO2,2050,65.13
2788,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2010,174.62
2789,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2022,248.29
2790,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2023,250.34
2791,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2030,262.67
2792,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2035,265.66
2793,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2040,265.39
2794,Stated Policies Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2050,266.09
2795,Announced Pledges Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2023,250.34
2796,Announced Pledges Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2030,253.22
2797,Announced Pledges Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2035,236.26
2798,Announced Pledges Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2040,185.72
2799,Announced Pledges Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2050,72.49
2800,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2023,250.34
2801,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2030,225.34
2802,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2035,184.18
2803,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2040,116.39
2804,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Non-ferrous metals: aluminium,Mt CO2,2050,8.62
2805,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2010,6964.55
2806,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2022,7943.96
2807,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2023,8212.97
2808,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2030,8537.1
2809,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2035,8198.29
2810,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2040,7840.3
2811,Stated Policies Scenario,CO2 combustion,Total,Transport,Mt CO2,2050,7556.63
2812,Announced Pledges Scenario,CO2 combustion,Total,Transport,Mt CO2,2023,8212.97
2813,Announced Pledges Scenario,CO2 combustion,Total,Transport,Mt CO2,2030,7730.57
2814,Announced Pledges Scenario,CO2 combustion,Total,Transport,Mt CO2,2035,6626.1
2815,Announced Pledges Scenario,CO2 combustion,Total,Transport,Mt CO2,2040,5369.66
2816,Announced Pledges Scenario,CO2 combustion,Total,Transport,Mt CO2,2050,3631.81
2817,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Transport,Mt CO2,2023,8212.97
2818,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Transport,Mt CO2,2030,6202.21
2819,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Transport,Mt CO2,2035,4096.85
2820,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Transport,Mt CO2,2040,2473.63
2821,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Transport,Mt CO2,2050,632.24
2822,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2010,5181.13
2823,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2022,6027.95
2824,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2023,6137.47
2825,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2030,6220.77
2826,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2035,5798.59
2827,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2040,5378.45
2828,Stated Policies Scenario,CO2 combustion,Total,Road,Mt CO2,2050,5026.56
2829,Announced Pledges Scenario,CO2 combustion,Total,Road,Mt CO2,2023,6137.47
2830,Announced Pledges Scenario,CO2 combustion,Total,Road,Mt CO2,2030,5804.06
2831,Announced Pledges Scenario,CO2 combustion,Total,Road,Mt CO2,2035,4908.17
2832,Announced Pledges Scenario,CO2 combustion,Total,Road,Mt CO2,2040,3878.82
2833,Announced Pledges Scenario,CO2 combustion,Total,Road,Mt CO2,2050,2426.03
2834,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road,Mt CO2,2023,6137.47
2835,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road,Mt CO2,2030,4585.0
2836,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road,Mt CO2,2035,2903.76
2837,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road,Mt CO2,2040,1655.11
2838,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road,Mt CO2,2050,338.19
2839,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2010,2657.7
2840,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2022,3083.3
2841,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2023,3167.68
2842,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2030,3011.09
2843,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2035,2667.92
2844,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2040,2375.68
2845,Stated Policies Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2050,2136.6
2846,Announced Pledges Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2023,3167.68
2847,Announced Pledges Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2030,2775.65
2848,Announced Pledges Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2035,2198.9
2849,Announced Pledges Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2040,1638.83
2850,Announced Pledges Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2050,934.44
2851,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2023,3167.68
2852,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2030,2077.73
2853,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2035,1091.27
2854,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2040,524.72
2855,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road passenger light duty vehicles,Mt CO2,2050,95.86
2856,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2010,1518.14
2857,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2022,1873.13
2858,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2023,1898.2
2859,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2030,2135.82
2860,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2035,2167.65
2861,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2040,2154.15
2862,Stated Policies Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2050,2189.63
2863,Announced Pledges Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2023,1898.2
2864,Announced Pledges Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2030,2016.58
2865,Announced Pledges Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2035,1893.12
2866,Announced Pledges Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2040,1643.11
2867,Announced Pledges Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2050,1163.5
2868,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2023,1898.2
2869,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2030,1725.39
2870,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2035,1356.65
2871,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2040,923.5
2872,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Road freight trucks,Mt CO2,2050,219.76
2873,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2010,745.6
2874,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2022,800.49
2875,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2023,940.59
2876,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2030,1158.46
2877,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2035,1266.11
2878,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2040,1363.0
2879,Stated Policies Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2050,1491.11
2880,Announced Pledges Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2023,940.59
2881,Announced Pledges Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2030,1089.59
2882,Announced Pledges Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2035,1102.17
2883,Announced Pledges Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2040,1083.37
2884,Announced Pledges Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2050,970.99
2885,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2023,940.59
2886,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2030,922.2
2887,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2035,749.0
2888,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2040,561.15
2889,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Aviation: domestic and international bunkers,Mt CO2,2050,209.55
2890,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2010,791.88
2891,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2022,836.0
2892,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2023,855.57
2893,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2030,899.53
2894,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2035,882.71
2895,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2040,854.01
2896,Stated Policies Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2050,806.42
2897,Announced Pledges Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2023,855.57
2898,Announced Pledges Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2030,619.03
2899,Announced Pledges Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2035,431.34
2900,Announced Pledges Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2040,253.51
2901,Announced Pledges Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2050,131.0
2902,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2023,855.57
2903,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2030,524.42
2904,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2035,328.41
2905,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2040,183.82
2906,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Navigation: domestic and international bunkers,Mt CO2,2050,63.44
